price,size,tenure,district,distance,reform,year
41,65,31,板橋区,10,0,0
89,70,2,板橋区,7,0,0
100,55,0,板橋区,3,0,0
23,35,28,板橋区,1,0,0
67,65,13,板橋区,6,0,0
26,65,53,板橋区,5,0,0
22,80,53,板橋区,5,0,0
6.2,20,37,板橋区,10,0,0
14,40,49,板橋区,9,0,0
17,60,53,板橋区,3,0,0
23,30,7,板橋区,10,0,0
13,50,49,板橋区,3,0,0
9.5,35,51,板橋区,5,0,0
53,70,13,板橋区,5,0,0
19,25,8,板橋区,9,0,0
18,60,53,板橋区,3,0,0
13,55,53,板橋区,5,0,0
8.5,40,49,板橋区,4,0,0
11,35,49,板橋区,7,0,0
8.6,40,51,板橋区,5,0,0
19,30,7,板橋区,9,0,0
36,65,27,板橋区,9,0,0
19,55,49,板橋区,12,0,0
13,35,52,板橋区,9,0,0
18,60,40,板橋区,12,0,0
60,90,12,板橋区,14,0,0
48,75,14,板橋区,9,0,0
38,60,29,板橋区,16,0,0
35,65,34,板橋区,17,0,0
29,45,19,板橋区,2,0,0
40,65,24,板橋区,6,1,0
42,65,29,板橋区,15,0,0
29,60,29,板橋区,16,0,0
6.2,15,41,板橋区,3,0,0
10,25,45,板橋区,10,0,0
32,45,34,板橋区,13,0,0
46,70,35,板橋区,8,0,0
18,70,52,板橋区,11,0,0
40,55,38,板橋区,13,0,0
15,20,34,板橋区,13,0,0
38,65,26,板橋区,10,0,0
43,75,40,板橋区,10,0,0
43,60,41,板橋区,9,1,0
33,35,9,板橋区,7,0,0
55,75,14,板橋区,8,0,0
46,55,8,板橋区,8,0,0
22,50,38,板橋区,16,0,0
35,70,29,板橋区,14,0,0
9.8,65,55,板橋区,16,0,0
8.5,30,52,板橋区,15,0,0
12,25,18,板橋区,12,0,0
50,70,10,板橋区,8,0,0
52,90,42,板橋区,7,0,0
57,70,10,板橋区,8,0,0
59,75,10,板橋区,8,0,0
6.5,20,38,板橋区,10,0,0
9.8,20,34,板橋区,15,0,0
15,25,19,板橋区,8,0,0
29,60,30,板橋区,14,0,0
62,90,22,板橋区,9,0,0
92,95,17,板橋区,3,0,0
44,65,27,板橋区,3,1,0
33,65,50,板橋区,10,0,0
48,65,36,板橋区,2,0,0
52,60,6,板橋区,7,0,0
74,90,14,板橋区,9,0,0
68,70,4,板橋区,7,0,0
64,55,13,板橋区,1,0,0
45,80,42,板橋区,5,0,0
70,85,21,板橋区,5,0,0
46,90,42,板橋区,6,0,0
39,75,42,板橋区,6,0,0
50,65,7,板橋区,11,0,0
26,70,50,板橋区,11,0,0
32,55,30,板橋区,4,0,0
55,65,17,板橋区,4,0,0
65,70,16,板橋区,5,0,0
50,60,20,板橋区,6,0,0
21,25,18,板橋区,4,0,0
44,75,23,板橋区,10,0,0
19,70,43,板橋区,8,0,0
29,75,36,板橋区,10,0,0
19,25,18,板橋区,6,0,0
20,55,45,板橋区,5,0,0
78,75,4,板橋区,3,0,0
13,30,51,板橋区,3,0,0
35,60,35,板橋区,4,0,0
86,75,4,板橋区,3,0,0
32,50,48,板橋区,5,1,0
80,75,4,板橋区,3,0,0
20,30,10,板橋区,12,0,0
90,85,7,板橋区,7,0,0
20,45,43,板橋区,10,1,0
84,70,7,板橋区,9,0,0
62,55,12,板橋区,9,0,0
72,110,42,板橋区,7,0,0
62,70,22,板橋区,8,0,0
73,80,22,板橋区,12,0,0
40,70,43,板橋区,11,0,0
140,105,9,板橋区,9,0,0
95,75,5,板橋区,9,0,0
45,80,42,板橋区,9,1,0
33,35,13,板橋区,10,0,0
65,80,21,板橋区,8,0,0
30,55,44,板橋区,10,0,0
82,75,11,板橋区,6,0,0
52,60,13,板橋区,11,0,0
25,40,39,板橋区,7,0,0
54,75,21,板橋区,13,0,0
26,30,7,板橋区,9,0,0
17,40,48,板橋区,12,0,0
71,80,16,板橋区,11,0,0
64,85,20,板橋区,13,0,0
74,80,23,板橋区,7,0,0
24,30,6,板橋区,8,0,0
110,70,1,板橋区,5,0,0
28,65,48,板橋区,9,0,0
62,75,14,板橋区,8,0,0
63,75,10,板橋区,7,0,0
23,40,34,板橋区,6,0,0
14,50,45,板橋区,8,0,0
60,75,13,板橋区,6,0,0
26,60,33,板橋区,7,0,0
40,70,25,板橋区,8,0,0
23,60,41,板橋区,10,0,0
38,65,10,板橋区,13,0,0
29,85,27,板橋区,11,0,0
13,40,48,板橋区,2,0,0
27,30,9,板橋区,10,0,0
7.7,35,48,板橋区,6,0,0
30,75,47,板橋区,11,0,0
27,65,47,板橋区,10,0,0
30,75,46,板橋区,13,0,0
32,75,45,板橋区,13,0,0
17,55,39,板橋区,13,0,0
27,80,45,板橋区,10,0,0
40,75,47,板橋区,12,0,0
31,75,45,板橋区,12,0,0
27,65,47,板橋区,10,0,0
35,60,46,板橋区,10,0,0
66,80,8,板橋区,5,0,0
55,75,8,板橋区,5,0,0
35,55,26,板橋区,8,0,0
55,85,22,板橋区,9,0,0
61,70,8,板橋区,5,0,0
67,70,8,板橋区,5,0,0
14,50,43,板橋区,10,0,0
63,70,8,板橋区,5,0,0
23,60,50,板橋区,11,0,0
47,65,18,板橋区,10,0,0
25,55,28,板橋区,10,0,0
40,85,38,板橋区,12,0,0
26,55,43,板橋区,9,0,0
60,65,13,板橋区,3,0,0
62,80,24,板橋区,9,0,0
21,40,47,板橋区,7,0,0
51,70,14,板橋区,12,0,0
52,75,18,板橋区,11,0,0
41,70,30,板橋区,16,0,0
8,25,37,板橋区,11,0,0
44,60,31,板橋区,10,0,0
61,75,16,板橋区,8,0,0
41,65,31,板橋区,11,0,0
70,80,16,板橋区,8,0,0
21,55,38,板橋区,14,0,0
33,90,44,板橋区,10,0,0
75,80,16,板橋区,8,0,0
65,80,16,板橋区,8,0,0
24,75,48,板橋区,7,0,0
8,30,36,板橋区,6,0,0
29,55,34,板橋区,6,0,0
21,30,8,板橋区,7,0,1
44,60,42,板橋区,10,0,1
32,50,52,板橋区,7,0,1
20,45,52,板橋区,7,0,1
35,65,46,板橋区,4,0,1
49,80,40,板橋区,4,0,1
41,70,32,板橋区,3,0,1
34,60,43,板橋区,1,0,1
73,80,26,板橋区,7,1,1
39,35,15,板橋区,3,0,1
73,85,26,板橋区,7,0,1
21,55,52,板橋区,8,0,1
25,25,12,板橋区,4,0,1
30,30,9,板橋区,3,0,1
32,50,43,板橋区,3,0,1
60,40,4,板橋区,4,0,1
47,55,21,板橋区,7,0,1
72,75,26,板橋区,6,0,1
22,25,17,板橋区,4,0,1
30,30,20,板橋区,5,0,1
14,20,32,板橋区,4,0,1
68,75,21,板橋区,10,0,1
46,80,39,板橋区,8,0,1
7.5,25,52,板橋区,13,0,1
44,80,39,板橋区,7,0,1
6.4,30,52,板橋区,14,0,1
52,90,30,板橋区,2,0,1
8.5,45,52,板橋区,5,0,1
43,40,14,板橋区,2,0,1
18,35,43,板橋区,2,0,1
24,30,11,板橋区,1,0,1
40,55,30,板橋区,7,1,1
76,75,11,板橋区,10,0,1
85,85,11,板橋区,11,0,1
40,45,19,板橋区,11,1,1
40,65,38,板橋区,10,0,1
18,25,19,板橋区,12,0,1
50,70,13,板橋区,10,0,1
28,30,9,板橋区,10,0,1
40,60,39,板橋区,11,1,1
15,20,33,板橋区,5,0,1
34,55,44,板橋区,4,0,1
31,45,19,板橋区,10,0,1
77,75,11,板橋区,10,0,1
78,75,11,板橋区,10,0,1
10,20,37,板橋区,2,0,1
64,80,35,板橋区,3,0,1
33,35,22,板橋区,1,0,1
140,105,16,板橋区,4,0,1
63,65,24,板橋区,2,0,1
66,55,18,板橋区,2,0,1
43,55,37,板橋区,8,1,1
20,40,47,板橋区,2,0,1
21,25,17,板橋区,5,0,1
38,30,9,板橋区,4,0,1
13,50,55,板橋区,2,0,1
36,30,17,板橋区,4,0,1
130,105,16,板橋区,4,0,1
19,35,56,板橋区,2,0,1
26,55,55,板橋区,4,0,1
23,30,12,板橋区,4,0,1
40,45,20,板橋区,3,0,1
21,25,17,板橋区,2,0,1
48,60,39,板橋区,5,1,1
74,75,23,板橋区,5,0,1
26,35,19,板橋区,10,0,1
36,40,35,板橋区,8,1,1
29,30,4,板橋区,10,0,1
29,30,8,板橋区,12,0,1
54,65,29,板橋区,10,0,1
25,30,4,板橋区,7,0,1
68,65,28,板橋区,5,0,1
21,25,18,板橋区,9,0,1
28,50,44,板橋区,5,0,1
60,70,28,板橋区,5,1,1
12,25,51,板橋区,6,0,1
92,70,14,板橋区,2,0,1
68,75,23,板橋区,6,0,1
69,60,16,板橋区,5,0,1
85,70,6,板橋区,5,0,1
55,55,23,板橋区,6,0,1
51,60,42,板橋区,3,0,1
56,65,23,板橋区,6,1,1
59,65,25,板橋区,4,0,1
59,75,25,板橋区,7,1,1
100,75,1,板橋区,6,0,1
18,65,53,板橋区,5,0,1
35,65,24,板橋区,11,0,1
66,75,14,板橋区,6,0,1
50,60,30,板橋区,7,0,1
80,85,21,板橋区,7,0,1
63,85,21,板橋区,7,0,1
47,75,26,板橋区,5,0,1
50,65,26,板橋区,5,0,1
19,25,18,板橋区,5,0,1
5.7,15,43,板橋区,7,0,1
8.5,25,32,板橋区,14,0,1
7,40,44,板橋区,4,0,1
16,35,57,板橋区,11,0,1
38,60,32,板橋区,10,0,1
35,30,5,板橋区,8,0,1
25,30,5,板橋区,12,0,1
120,85,3,板橋区,7,0,1
82,60,3,板橋区,7,0,1
110,80,3,板橋区,7,0,1
100,80,3,板橋区,7,0,1
59,65,31,板橋区,9,0,1
32,40,31,板橋区,8,0,1
94,70,3,板橋区,7,0,1
29,30,5,板橋区,6,0,1
17,40,52,板橋区,8,0,1
4.9,25,50,板橋区,9,0,1
16,60,46,板橋区,4,0,1
21,30,8,板橋区,9,0,1
6.5,35,52,板橋区,9,0,1
15,40,52,板橋区,7,0,1
37,60,19,板橋区,7,0,1
7.8,20,39,板橋区,3,0,1
22,30,6,板橋区,5,0,1
20,55,44,板橋区,7,0,1
19,60,54,板橋区,5,0,1
15,70,54,板橋区,3,0,1
22,25,9,板橋区,9,0,1
14,60,54,板橋区,8,0,1
25,55,52,板橋区,7,0,1
7.9,20,39,板橋区,4,0,1
68,75,13,板橋区,5,0,1
55,80,25,板橋区,5,0,1
37,60,28,板橋区,12,0,1
27,80,40,板橋区,14,0,1
64,80,24,板橋区,9,0,1
42,85,36,板橋区,12,0,1
59,70,5,板橋区,14,0,1
28,25,5,板橋区,9,0,1
48,105,26,板橋区,10,0,1
50,60,39,板橋区,5,1,1
8.8,20,38,板橋区,3,0,1
73,70,21,板橋区,7,0,1
26,45,44,板橋区,5,0,1
77,70,14,板橋区,8,0,1
82,70,14,板橋区,7,0,1
43,50,35,板橋区,13,1,1
67,55,14,板橋区,7,0,1
82,70,14,板橋区,9,0,1
49,55,25,板橋区,11,0,1
85,75,14,板橋区,7,0,1
90,55,1,板橋区,9,0,1
37,55,32,板橋区,18,0,1
17,35,46,板橋区,5,0,1
63,80,27,板橋区,8,0,1
46,70,41,板橋区,5,0,1
62,70,10,板橋区,6,0,1
61,80,24,板橋区,2,0,1
47,70,23,板橋区,4,0,1
31,60,37,板橋区,14,0,1
18,60,40,板橋区,15,0,1
40,75,26,板橋区,12,0,1
55,65,30,板橋区,11,1,1
57,70,30,板橋区,9,1,1
36,85,43,板橋区,9,0,1
39,85,43,板橋区,10,0,1
47,80,43,板橋区,8,0,1
56,75,18,板橋区,1,0,1
39,80,43,板橋区,9,0,1
35,40,16,板橋区,7,0,1
80,70,14,板橋区,5,0,1
45,60,29,板橋区,11,0,1
38,60,27,板橋区,14,0,1
7.3,40,57,板橋区,7,1,1
13,45,49,板橋区,15,0,1
82,95,22,板橋区,5,0,1
42,75,41,板橋区,8,0,1
68,65,7,板橋区,10,0,1
38,75,41,板橋区,8,0,1
65,85,31,板橋区,6,0,1
46,55,39,板橋区,8,0,1
84,80,17,板橋区,5,0,1
68,65,18,板橋区,5,0,1
52,80,43,板橋区,5,1,1
25,30,10,板橋区,4,0,1
68,75,15,板橋区,9,0,1
39,65,20,板橋区,14,1,1
61,75,15,板橋区,8,0,1
48,65,36,板橋区,1,0,1
76,75,15,板橋区,9,0,1
70,75,15,板橋区,9,0,1
13,20,27,板橋区,5,0,1
19,25,15,板橋区,6,0,1
21,50,44,板橋区,6,0,1
30,80,44,板橋区,9,0,1
23,70,48,板橋区,9,0,1
63,85,24,板橋区,4,0,1
78,70,24,板橋区,2,1,1
21,40,45,板橋区,4,0,1
22,50,28,板橋区,15,0,1
45,80,26,板橋区,14,1,1
83,80,21,板橋区,5,1,1
91,80,21,板橋区,5,0,1
25,30,20,板橋区,8,0,1
60,75,28,板橋区,9,0,1
85,60,5,板橋区,7,0,1
26,55,44,板橋区,11,0,1
95,75,13,板橋区,9,0,1
110,85,10,板橋区,9,0,1
88,70,13,板橋区,10,1,1
95,70,13,板橋区,9,0,1
95,75,10,板橋区,9,0,1
56,80,43,板橋区,9,1,1
100,80,10,板橋区,9,0,1
87,70,13,板橋区,9,0,1
99,80,10,板橋区,9,0,1
79,75,23,板橋区,12,0,1
45,70,48,板橋区,12,0,1
88,70,13,板橋区,9,0,1
71,80,23,板橋区,13,0,1
86,80,25,板橋区,9,0,1
76,75,13,板橋区,10,0,1
53,85,46,板橋区,7,0,1
44,65,33,板橋区,8,0,1
24,25,10,板橋区,10,0,1
50,55,31,板橋区,6,0,1
16,55,49,板橋区,12,0,1
120,75,2,板橋区,5,0,1
50,60,26,板橋区,6,0,1
39,85,41,板橋区,11,0,1
74,75,17,板橋区,10,0,1
27,25,12,板橋区,5,0,1
41,80,38,板橋区,13,0,1
88,55,2,板橋区,5,0,1
55,70,22,板橋区,13,0,1
61,100,41,板橋区,13,0,1
33,35,20,板橋区,5,0,1
22,45,42,板橋区,14,0,1
24,55,45,板橋区,7,0,1
13,40,31,板橋区,5,0,1
75,70,6,板橋区,9,0,1
64,60,6,板橋区,8,0,1
14,20,17,板橋区,10,0,1
36,70,49,板橋区,8,0,1
30,55,48,板橋区,7,0,1
29,75,53,板橋区,6,0,1
63,75,30,板橋区,6,0,1
75,70,6,板橋区,9,0,1
36,60,23,板橋区,9,0,1
43,70,30,板橋区,10,0,1
28,55,35,板橋区,11,0,1
32,35,23,板橋区,5,1,1
29,60,38,板橋区,8,0,1
13,55,52,板橋区,7,0,1
70,60,22,板橋区,1,0,1
54,100,23,板橋区,9,0,1
77,75,1,板橋区,11,0,1
37,55,47,板橋区,10,0,1
62,75,28,板橋区,8,0,1
24,55,35,板橋区,15,0,1
61,65,26,板橋区,6,1,1
32,65,51,板橋区,12,0,1
50,80,47,板橋区,14,0,1
32,75,48,板橋区,12,0,1
42,80,46,板橋区,13,0,1
34,75,46,板橋区,12,0,1
42,75,48,板橋区,12,0,1
30,75,47,板橋区,15,0,1
50,70,13,板橋区,7,0,1
31,75,47,板橋区,5,0,1
68,75,9,板橋区,5,0,1
36,45,21,板橋区,1,0,1
27,30,5,板橋区,8,0,1
41,70,32,板橋区,7,0,1
72,70,9,板橋区,5,0,1
72,80,11,板橋区,3,0,1
60,70,22,板橋区,9,0,1
16,40,51,板橋区,10,0,1
7.5,20,37,板橋区,8,0,1
54,70,26,板橋区,12,0,1
21,55,52,板橋区,11,0,1
8.7,35,51,板橋区,11,0,1
25,65,48,板橋区,12,0,1
26,45,46,板橋区,7,0,1
49,55,17,板橋区,6,0,1
62,70,24,板橋区,8,0,1
66,85,21,板橋区,12,0,1
12,30,48,板橋区,9,0,1
75,70,4,板橋区,9,0,1
41,55,38,板橋区,10,0,1
79,70,12,板橋区,10,0,1
40,60,38,板橋区,17,0,1
35,45,38,板橋区,10,0,1
38,70,26,板橋区,11,0,1
77,70,4,板橋区,9,0,1
48,65,28,板橋区,11,0,1
19,25,19,板橋区,7,0,1
57,110,17,練馬区,18,0,0
28,30,6,練馬区,12,0,0
35,45,32,練馬区,6,0,0
29,30,6,練馬区,4,0,0
9.8,20,37,練馬区,3,0,0
33,40,18,練馬区,3,0,0
15,30,49,練馬区,6,1,0
83,70,19,練馬区,2,0,0
130,50,52,練馬区,9,0,0
24,45,49,練馬区,6,0,0
11,20,31,練馬区,2,0,0
79,70,16,練馬区,7,0,0
16,30,51,練馬区,6,0,0
78,75,5,練馬区,8,0,0
25,45,41,練馬区,8,0,0
57,60,30,練馬区,6,0,0
56,100,53,練馬区,7,0,0
44,60,32,練馬区,10,0,0
57,70,40,練馬区,9,0,0
31,30,1,練馬区,2,0,0
44,65,38,練馬区,3,0,0
78,85,28,練馬区,5,0,0
17,25,20,練馬区,6,0,0
57,75,38,練馬区,3,0,0
30,35,6,練馬区,3,0,0
45,75,19,練馬区,15,0,0
30,60,43,練馬区,17,0,0
20,60,43,練馬区,17,0,0
73,80,8,練馬区,10,0,0
49,65,9,練馬区,15,0,0
48,75,30,練馬区,16,0,0
65,75,8,練馬区,10,0,0
70,75,8,練馬区,10,0,0
19,35,41,練馬区,3,0,0
25,50,42,練馬区,6,0,0
45,70,25,練馬区,9,0,0
24,50,42,練馬区,8,0,0
44,60,19,練馬区,5,0,0
65,85,18,練馬区,4,0,0
28,50,42,練馬区,10,0,0
40,60,30,練馬区,8,0,0
51,80,20,練馬区,13,0,0
30,50,34,練馬区,11,0,0
23,70,50,練馬区,14,0,0
25,50,43,練馬区,11,0,0
45,65,6,練馬区,16,0,0
55,85,30,練馬区,15,0,0
20,25,16,練馬区,13,0,0
42,60,20,練馬区,11,0,0
25,80,51,練馬区,16,0,0
69,70,5,練馬区,8,0,0
31,65,31,練馬区,14,0,0
75,80,22,練馬区,8,0,0
52,70,20,練馬区,5,0,0
50,75,16,練馬区,12,0,0
38,65,48,練馬区,5,0,0
68,100,27,練馬区,17,0,0
54,75,26,練馬区,18,0,0
48,60,30,練馬区,17,0,0
64,75,30,練馬区,17,0,0
56,70,9,練馬区,16,0,0
9.8,25,34,練馬区,11,0,0
20,20,15,練馬区,10,0,0
31,60,53,練馬区,11,0,0
20,30,40,練馬区,12,0,0
32,55,51,練馬区,10,1,0
18,35,48,練馬区,10,0,0
51,75,13,練馬区,9,0,0
63,80,23,練馬区,13,0,0
31,65,44,練馬区,10,0,0
45,100,44,練馬区,6,0,0
33,75,47,練馬区,11,0,0
20,25,11,練馬区,6,0,0
26,40,53,練馬区,7,0,0
66,75,20,練馬区,5,1,0
43,75,52,練馬区,4,1,0
60,70,9,練馬区,7,0,0
55,75,26,練馬区,3,0,0
34,65,35,練馬区,6,0,0
48,75,27,練馬区,4,0,0
38,55,52,練馬区,5,0,0
46,60,29,練馬区,2,0,0
35,65,37,練馬区,6,0,0
54,70,12,練馬区,13,0,0
56,65,13,練馬区,6,0,0
48,65,30,練馬区,2,0,0
47,65,16,練馬区,12,0,0
33,55,31,練馬区,5,0,0
43,85,35,練馬区,4,0,0
16,60,42,練馬区,18,0,0
34,60,37,練馬区,9,0,0
8.6,20,33,練馬区,8,0,0
19,45,42,練馬区,15,0,0
100,95,2,練馬区,12,0,0
55,50,2,練馬区,12,0,0
7,20,33,練馬区,8,0,0
43,55,29,練馬区,8,0,0
69,65,2,練馬区,15,0,0
53,75,29,練馬区,6,0,0
29,65,45,練馬区,7,0,0
64,65,6,練馬区,8,0,0
59,60,6,練馬区,8,0,0
55,55,3,練馬区,9,0,0
10,40,51,練馬区,10,0,0
26,35,9,練馬区,10,0,0
37,60,30,練馬区,7,0,0
69,55,4,練馬区,3,0,0
21,30,8,練馬区,6,0,0
14,50,51,練馬区,7,0,0
30,30,8,練馬区,8,0,0
45,55,18,練馬区,2,0,0
9.8,20,37,練馬区,2,0,0
56,70,31,練馬区,5,0,0
17,25,34,練馬区,1,0,0
68,60,13,練馬区,6,0,0
19,30,34,練馬区,1,0,0
11,25,35,練馬区,3,0,0
120,110,23,練馬区,2,0,0
57,55,20,練馬区,4,0,0
91,70,13,練馬区,3,0,0
55,45,13,練馬区,3,0,0
93,75,23,練馬区,1,0,0
73,80,18,練馬区,11,0,0
89,80,23,練馬区,2,0,0
42,60,30,練馬区,9,0,0
77,60,23,練馬区,2,0,0
73,65,15,練馬区,7,0,0
42,45,5,練馬区,9,0,0
47,80,32,練馬区,14,0,0
53,75,21,練馬区,5,0,0
27,40,49,練馬区,8,0,0
19,40,44,練馬区,1,0,0
19,45,42,練馬区,7,0,0
26,35,33,練馬区,5,0,0
16,40,55,練馬区,5,0,0
28,45,36,練馬区,3,0,0
64,70,39,練馬区,4,0,0
16,45,49,練馬区,8,0,0
64,70,13,練馬区,6,0,0
16,40,55,練馬区,5,0,0
70,65,33,練馬区,5,1,0
27,40,49,練馬区,6,0,0
16,40,48,練馬区,4,0,0
7,20,37,練馬区,10,0,0
50,60,15,練馬区,11,0,0
46,65,28,練馬区,3,0,0
49,75,30,練馬区,13,0,0
57,60,6,練馬区,12,0,0
86,75,2,練馬区,5,0,0
39,65,18,練馬区,11,0,0
56,70,21,練馬区,9,0,0
78,70,10,練馬区,5,0,0
55,90,37,練馬区,9,0,0
67,90,35,練馬区,3,0,0
52,75,39,練馬区,3,0,0
47,75,37,練馬区,11,0,0
48,80,42,練馬区,10,0,0
49,60,35,練馬区,8,1,0
35,55,53,練馬区,7,0,0
9,20,35,練馬区,8,0,0
37,75,44,練馬区,4,0,0
9.2,25,31,練馬区,6,0,0
12,30,31,練馬区,6,0,0
36,60,20,練馬区,19,0,0
38,70,29,練馬区,6,0,0
44,65,31,練馬区,1,0,0
38,60,22,練馬区,2,0,0
46,55,29,練馬区,1,0,0
62,65,10,練馬区,8,0,0
5.8,30,45,練馬区,2,0,0
44,60,31,練馬区,7,0,0
55,75,15,練馬区,12,0,0
62,70,16,練馬区,12,0,0
61,70,10,練馬区,12,0,0
12,45,42,練馬区,17,0,0
32,50,29,練馬区,9,0,0
39,60,30,練馬区,9,0,0
70,85,27,練馬区,7,0,0
22,60,41,練馬区,12,0,0
36,35,4,練馬区,6,0,0
13,45,50,練馬区,1,0,0
11,20,33,練馬区,5,0,0
49,55,39,練馬区,4,0,0
11,20,34,練馬区,3,0,0
32,40,31,練馬区,1,0,0
9.2,20,34,練馬区,3,0,0
63,55,4,練馬区,6,0,0
52,75,21,練馬区,8,0,0
90,85,1,練馬区,10,0,0
55,75,25,練馬区,6,0,0
19,40,55,練馬区,1,0,0
51,75,38,練馬区,10,0,0
21,30,8,練馬区,8,0,0
57,65,12,練馬区,7,0,0
26,65,39,練馬区,11,0,0
43,60,26,練馬区,14,0,0
21,35,19,練馬区,10,0,1
8,25,42,練馬区,6,0,1
33,55,42,練馬区,5,0,1
10,25,51,練馬区,5,0,1
9.8,30,44,練馬区,3,0,1
12,25,51,練馬区,12,0,1
52,70,33,練馬区,6,1,1
40,35,17,練馬区,6,0,1
48,45,17,練馬区,6,0,1
19,60,57,練馬区,6,0,1
35,55,42,練馬区,9,0,1
20,35,50,練馬区,5,0,1
59,75,20,練馬区,7,0,1
32,40,39,練馬区,2,0,1
26,55,47,練馬区,13,0,1
35,35,41,練馬区,6,0,1
23,40,54,練馬区,7,0,1
89,70,6,練馬区,8,0,1
13,45,43,練馬区,4,0,1
64,65,31,練馬区,7,0,1
67,95,52,練馬区,6,0,1
85,65,17,練馬区,9,0,1
23,50,42,練馬区,9,0,1
61,65,20,練馬区,7,0,1
25,55,45,練馬区,10,0,1
70,65,4,練馬区,12,0,1
24,50,42,練馬区,21,0,1
46,70,20,練馬区,12,0,1
32,70,43,練馬区,14,1,1
68,95,11,練馬区,13,0,1
49,75,19,練馬区,15,0,1
37,60,24,練馬区,14,0,1
50,75,21,練馬区,13,0,1
57,100,45,練馬区,15,0,1
72,90,11,練馬区,13,0,1
39,70,36,練馬区,15,0,1
41,70,28,練馬区,13,0,1
70,75,9,練馬区,10,0,1
28,60,32,練馬区,16,0,1
33,65,32,練馬区,13,0,1
76,75,9,練馬区,10,0,1
39,55,26,練馬区,2,0,1
42,80,30,練馬区,13,0,1
43,65,20,練馬区,5,0,1
33,60,28,練馬区,9,0,1
38,45,16,練馬区,12,1,1
65,65,9,練馬区,5,0,1
19,45,53,練馬区,4,0,1
25,30,9,練馬区,4,0,1
36,65,28,練馬区,9,0,1
70,75,8,練馬区,12,0,1
33,50,35,練馬区,10,0,1
52,85,21,練馬区,18,0,1
21,55,44,練馬区,9,0,1
23,65,52,練馬区,14,0,1
12,20,35,練馬区,10,0,1
76,70,8,練馬区,12,0,1
84,75,8,練馬区,12,0,1
80,55,3,練馬区,7,0,1
60,70,21,練馬区,5,1,1
58,65,6,練馬区,15,0,1
58,65,30,練馬区,18,0,1
59,75,30,練馬区,15,0,1
93,75,17,練馬区,15,0,1
29,55,43,練馬区,22,0,1
73,55,4,練馬区,14,0,1
40,35,6,練馬区,9,0,1
52,70,30,練馬区,12,0,1
18,25,16,練馬区,11,0,1
70,70,15,練馬区,11,0,1
54,75,21,練馬区,17,0,1
24,20,14,練馬区,12,0,1
22,55,54,練馬区,12,0,1
26,55,54,練馬区,12,1,1
47,50,16,練馬区,11,0,1
33,50,36,練馬区,11,0,1
15,40,54,練馬区,6,0,1
44,55,29,練馬区,8,0,1
61,60,12,練馬区,3,0,1
29,35,35,練馬区,8,0,1
6.5,35,57,練馬区,6,0,1
26,55,38,練馬区,5,0,1
40,50,44,練馬区,3,1,1
32,65,53,練馬区,4,0,1
71,80,14,練馬区,10,1,1
29,60,38,練馬区,6,0,1
80,70,18,練馬区,5,0,1
72,80,24,練馬区,9,1,1
54,80,42,練馬区,4,0,1
51,80,28,練馬区,11,0,1
35,70,32,練馬区,10,0,1
46,75,21,練馬区,3,0,1
31,55,32,練馬区,7,0,1
38,55,32,練馬区,7,0,1
31,50,32,練馬区,8,0,1
7,20,36,練馬区,15,0,1
27,75,28,練馬区,26,0,1
31,65,27,練馬区,17,0,1
20,25,19,練馬区,4,0,1
73,65,3,練馬区,16,0,1
40,60,25,練馬区,13,0,1
59,70,19,練馬区,9,0,1
75,70,3,練馬区,12,0,1
34,65,24,練馬区,2,0,1
8.5,20,42,練馬区,9,0,1
41,35,4,練馬区,9,0,1
44,40,5,練馬区,3,0,1
23,45,44,練馬区,8,1,1
62,75,22,練馬区,2,0,1
83,70,4,練馬区,5,0,1
60,75,22,練馬区,3,0,1
62,60,5,練馬区,8,0,1
64,65,6,練馬区,6,0,1
48,65,28,練馬区,4,0,1
65,70,6,練馬区,7,0,1
67,65,6,練馬区,7,0,1
75,70,10,練馬区,2,0,1
41,70,46,練馬区,8,1,1
23,50,40,練馬区,12,0,1
50,60,29,練馬区,8,1,1
80,85,22,練馬区,3,0,1
24,60,54,練馬区,1,0,1
24,30,38,練馬区,7,0,1
90,70,26,練馬区,2,0,1
27,40,45,練馬区,2,0,1
38,50,44,練馬区,3,0,1
16,25,33,練馬区,5,0,1
35,60,31,練馬区,8,0,1
23,25,17,練馬区,4,0,1
14,25,40,練馬区,4,0,1
42,60,45,練馬区,3,0,1
33,60,45,練馬区,3,0,1
9,20,40,練馬区,3,0,1
13,25,33,練馬区,5,0,1
27,35,43,練馬区,7,0,1
38,60,40,練馬区,8,0,1
81,70,21,練馬区,4,0,1
7.2,20,42,練馬区,4,0,1
100,70,14,練馬区,3,0,1
57,65,25,練馬区,13,1,1
47,60,40,練馬区,3,0,1
110,75,4,練馬区,8,0,1
78,65,15,練馬区,2,0,1
18,40,40,練馬区,6,0,1
58,75,26,練馬区,9,0,1
72,85,22,練馬区,6,0,1
67,65,27,練馬区,7,0,1
63,80,22,練馬区,5,0,1
62,70,18,練馬区,6,0,1
29,95,56,練馬区,6,0,1
19,20,20,練馬区,7,0,1
45,45,37,練馬区,3,0,1
11,20,33,練馬区,6,1,1
13,25,37,練馬区,3,0,1
65,75,40,練馬区,4,0,1
21,20,14,練馬区,9,0,1
36,65,27,練馬区,10,0,1
17,65,44,練馬区,12,0,1
72,70,12,練馬区,11,0,1
