種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅_名称,最寄駅_距離,取引価格,間取り,面積,建築年,建物の構造,都市計画,取引時期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,2,45000000,３ＬＤＫ,70,2014年,ＲＣ,商業,2021年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,19,26000000,３ＬＤＫ,70,2003年,ＲＣ,,2021年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,19,26000000,３ＬＤＫ,85,2003年,ＲＣ,準工業,2021年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,15,18000000,３ＬＤＫ,60,2002年,ＲＣ,準住居,2021年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,14,10000000,３ＤＫ,50,1978年,ＲＣ,,2021年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,12000000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,16000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,7300000,２ＬＤＫ,50,1969年,ＲＣ,,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,15000000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,14000000,２ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,14000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,5600000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,5000000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6900000,２ＬＤＫ,60,1969年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,南沢,東久留米,7,33000000,３ＬＤＫ,70,2000年,ＲＣ,１低住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,中央町,東久留米,14,48000000,４ＬＤＫ,95,2008年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,東本町,東久留米,2,29000000,３ＬＤＫ,65,1995年,ＳＲＣ,商業,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),18,40000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),19,40000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),19,42000000,３ＬＤＫ,75,2015年,ＳＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,下里,東久留米,,20000000,２ＬＤＫ＋Ｓ,60,2007年,ＲＣ,２中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,中央町,東久留米,14,39000000,３ＬＤＫ,75,2008年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,東本町,東久留米,3,38000000,３ＬＤＫ,75,2002年,ＲＣ,商業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,東本町,東久留米,3,35000000,３ＬＤＫ,75,2002年,ＲＣ,商業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),19,44000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,神宝町,東久留米,16,21000000,３ＬＤＫ,60,2002年,ＲＣ,,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,東本町,東久留米,2,35000000,３ＬＤＫ,65,1995年,ＳＲＣ,商業,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,東本町,東久留米,3,30000000,２ＬＤＫ,60,1983年,ＲＣ,商業,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,南町,ひばりケ丘(東京),,13000000,３ＤＫ,45,1976年,鉄骨造,１低住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),18,42000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),18,42000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,ひばりが丘団地,ひばりケ丘(東京),20,45000000,３ＬＤＫ,75,2015年,ＲＣ,１中住専,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6800000,２ＬＤＫ,60,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6000000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,14000000,３ＬＤＫ,70,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,18000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,5800000,３ＬＤＫ,65,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,4900000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,15000000,３ＬＤＫ,65,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,8000000,３ＬＤＫ,70,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,8000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,11000000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,2700000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,10000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6900000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,7000000,３ＤＫ,60,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,4000000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,南沢,ひばりケ丘(東京),,30000000,４ＬＤＫ,90,2003年,ＲＣ,,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,南沢,ひばりケ丘(東京),,29000000,２ＬＤＫ,75,2001年,ＳＲＣ,１中住専,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6200000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6500000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,12000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,4000000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,8300000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6300000,２ＬＤＫ,65,1970年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,11000000,２ＬＤＫ,60,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,5200000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,4200000,２ＬＤＫ,50,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,11000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,12000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,8000000,３ＤＫ,60,1969年,ＲＣ,１中住専,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,学園町,東久留米,9,32000000,３ＬＤＫ,75,1998年,ＲＣ,１低住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,20000000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,7300000,２ＬＤＫ,55,1970年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,3500000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,7400000,３ＤＫ,60,1969年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,5500000,３ＤＫ,50,1969年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,11000000,２ＬＤＫ,70,1970年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6500000,３ＬＤＫ,65,1969年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,8000000,２ＬＤＫ,60,1969年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,7500000,２ＬＤＫ,60,1969年,ＲＣ,,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,滝山,花小金井,,6800000,３ＬＤＫ,80,1970年,ＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,南沢,ひばりケ丘(東京),,38000000,４ＬＤＫ,90,2001年,ＳＲＣ,１中住専,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,22,19000000,２ＬＤＫ＋Ｓ,60,1999年,ＲＣ,準工業,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,20,21000000,３ＬＤＫ,70,1989年,ＳＲＣ,準工業,2022年第1四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,新川町,東久留米,3,38000000,３ＬＤＫ,75,2006年,ＲＣ,近隣商業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,20,23000000,３ＬＤＫ,80,1989年,ＳＲＣ,準工業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,2,41000000,３ＬＤＫ,80,1997年,ＳＲＣ,商業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,2,48000000,３ＬＤＫ,70,2014年,ＲＣ,商業,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,6,43000000,３ＬＤＫ,85,2007年,ＲＣ,,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,6,41000000,４ＬＤＫ,85,2012年,ＲＣ,１種住居,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,前沢,花小金井,,18000000,２ＬＤＫ,55,1998年,ＲＣ,準住居,2022年第2四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,新川町,東久留米,1,53000000,３ＬＤＫ,75,2020年,ＲＣ,商業,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,20,23000000,３ＬＤＫ,75,1989年,ＳＲＣ,準工業,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,2,34000000,３ＬＤＫ,70,1998年,ＲＣ,１種住居,2022年第3四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,23,25000000,３ＬＤＫ,75,1989年,ＳＲＣ,工業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,八幡町,清瀬,24,22000000,３ＬＤＫ,80,1989年,ＳＲＣ,準工業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,4,40000000,３ＬＤＫ,75,1997年,ＳＲＣ,近隣商業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,4,39000000,３ＬＤＫ,65,1997年,ＳＲＣ,近隣商業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,4,39000000,３ＬＤＫ,80,1997年,ＳＲＣ,近隣商業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,本町,東久留米,3,42000000,３ＬＤＫ,80,1998年,ＳＲＣ,１種住居,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,19,22000000,２ＬＤＫ＋Ｓ,65,1996年,ＲＣ,準工業,2022年第4四半期
中古マンション等,成約価格情報,13222,東京都,東久留米市,柳窪,小平,13,20000000,２ＤＫ,65,1977年,ＳＲＣ,,2022年第4四半期
