Price,BuildY,TradeY,TradeQ,Tenure,Size,Distance,D,District,Area,Group,ResY,ResD
90,2016,2021,1,5,80,3,0,CBD,CBD,80_CBD_3_5,-3.996959208052431e-9,-3.608291443413236e-11
56,1991,2021,1,30,60,6,0,CBD,CBD,60_CBD_6_30,-1.2482672673286288e-9,-1.4299894601776941e-11
100,1999,2021,1,22,75,8,0,CBD,CBD,75_CBD_8_22,-4.253593033354264e-9,-3.912359325397574e-11
50,2011,2021,1,10,45,2,0,CBD,CBD,45_CBD_2_10,-2.496150841579947e-9,-2.4416912935976143e-11
72,2004,2021,1,17,65,3,0,CBD,CBD,65_CBD_3_17,-1.0288943030900555e-9,-1.386823988980268e-11
27,1981,2021,1,40,45,2,0,CBD,CBD,45_CBD_2_40,-3.137888171522718e-9,-2.6677993147927737e-11
48,2015,2021,1,6,45,2,0,CBD,CBD,45_CBD_2_6,-1.2874323829237255e-10,2.5779378631796135e-12
28,1982,2021,1,39,35,3,0,CBD,CBD,35_CBD_3_39,-3.1906957076444087e-9,-2.7092772469927695e-11
64,2003,2021,1,18,60,4,0,CBD,CBD,60_CBD_4_18,3.999999993792649,-4.8472781344344185e-11
50,2016,2021,1,5,45,5,0,CBD,CBD,45_CBD_5_5,-0.5000000015735964,-0.5000000000163152
20,1973,2021,1,48,30,2,0,CBD,CBD,30_CBD_2_48,3.4999999937899666,-1.6091794563521944e-11
52,2011,2021,1,10,50,5,0,CBD,CBD,50_CBD_5_10,-3.4456775210855994e-9,-2.9813929103283954e-11
47,2010,2021,1,11,45,4,0,CBD,CBD,45_CBD_4_11,-1.410711547578103e-10,-1.8776091792460647e-12
40,2002,2021,1,19,45,3,0,CBD,CBD,45_CBD_3_19,-6.046228406830778e-9,-5.0890180958163e-11
77,2015,2021,1,6,65,6,0,CBD,CBD,65_CBD_6_6,-4.586738100442744e-9,-4.298650324585651e-11
40,2010,2021,1,11,40,5,0,CBD,CBD,40_CBD_5_11,-2.1735502286901465e-10,1.7151391418224193e-11
41,2005,2021,1,16,40,3,0,CBD,CBD,40_CBD_3_16,-0.5000000060772649,-5.158140581329462e-11
89,2014,2021,1,7,75,2,0,CBD,CBD,75_CBD_2_7,-4.509900008997647e-9,-4.157296729090376e-11
27,1979,2023,1,44,40,3,1,CBD,CBD,40_CBD_3_44,-4.000000006252765,-4.431366384949342e-11
37,2002,2023,1,21,35,1,1,CBD,CBD,35_CBD_1_21,-6.34569374824423e-9,-3.586753116735508e-11
25,1979,2023,1,44,40,3,1,CBD,CBD,40_CBD_3_44,-6.000000006252765,-4.431366384949342e-11
48,1999,2023,1,24,45,3,1,CBD,CBD,45_CBD_3_24,4.499999998736023,-1.432320928529407e-11
23,2006,2023,1,17,25,3,1,CBD,CBD,25_CBD_3_17,-1.5000000002852474,0.49999999999554245
33,2005,2023,1,18,30,1,1,CBD,CBD,30_CBD_1_18,-1.8482637642591726e-10,-3.219424726808029e-12
67,2014,2023,1,9,55,4,1,CBD,CBD,55_CBD_4_9,-6.280515663092956e-9,-4.425526611839814e-11
83,2015,2023,1,8,60,4,1,CBD,CBD,60_CBD_4_8,-5.314859663485549e-9,-5.062550378909236e-11
110,2011,2023,1,12,70,3,1,CBD,CBD,70_CBD_3_12,-5.082469556327851e-9,-4.9930504175677015e-11
46,2011,2023,1,12,45,4,1,CBD,CBD,45_CBD_4_12,-18.500000005283923,0.49999999994998334
77,2015,2023,1,8,65,4,1,CBD,CBD,65_CBD_4_8,-9.666666670479827,0.6666666666322274
16,1992,2023,1,31,25,2,1,CBD,CBD,25_CBD_2_31,-5.078433673588734e-9,-4.962008581799182e-11
64,2006,2023,1,17,60,3,1,CBD,CBD,60_CBD_3_17,-0.5000000040960231,0.4999999999637821
120,2015,2023,1,8,75,4,1,CBD,CBD,75_CBD_4_8,18.33333332980976,0.6666666666345595
85,2013,2023,1,10,55,3,1,CBD,CBD,55_CBD_3_10,5.999999993828169,0.49999999995372746
21,1979,2023,1,44,30,3,1,CBD,CBD,30_CBD_3_44,-9.171081671865977e-10,0.49999999999010347
48,2006,2023,1,17,40,2,1,CBD,CBD,40_CBD_2_17,8.333333330859567,0.6666666666421583
66,2001,2023,1,22,65,2,1,CBD,CBD,65_CBD_2_22,-3.321474650874734e-9,-2.990918623879679e-11
68,2014,2023,1,9,50,5,1,CBD,CBD,50_CBD_5_9,-2.0269510514481226e-9,-1.9849233368063324e-11
110,2011,2023,1,12,70,4,1,CBD,CBD,70_CBD_4_12,-1.7084289538615849e-9,-1.6966206217716717e-11
57,2002,2023,1,21,50,3,1,CBD,CBD,50_CBD_3_21,-1.5000000014860078,-1.672928462426171e-11
90,2017,2023,1,6,55,1,1,CBD,CBD,55_CBD_1_6,-5.424865889835928e-9,-5.021894011747463e-11
80,2011,2023,1,12,55,4,1,CBD,CBD,55_CBD_4_12,10.99999999428448,0.33333333328184644
110,2018,2023,1,5,70,2,1,CBD,CBD,70_CBD_2_5,-5.0943214091603295e-9,-4.961342447984407e-11
29,2011,2023,1,12,30,1,1,CBD,CBD,30_CBD_1_12,-1.0096812275151024e-9,2.7395197221835588e-11
68,2011,2023,1,12,60,2,1,CBD,CBD,60_CBD_2_12,-4.163609901297605e-9,-3.793410030539235e-11
51,2006,2023,1,17,45,3,1,CBD,CBD,45_CBD_3_17,-3.390070446585014e-9,-3.0569990983053685e-11
86,2016,2023,1,7,60,4,1,CBD,CBD,60_CBD_4_7,5.999999995491422,0.7999999999576879
100,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,1.2857142809883157,-4.532108022203829e-11
67,2015,2023,1,8,55,10,1,CBD,CBD,55_CBD_10_8,-1.6666666724930224,-5.231859390164573e-11
58,2016,2023,1,7,50,13,1,CBD,CBD,50_CBD_13_7,0.4999999964934716,-3.163558304208891e-11
46,2009,2023,1,14,45,11,1,CBD,CBD,45_CBD_11_14,-5.501370026195218e-9,-5.037548156394678e-11
88,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,5.714285711320784,-2.5225821431718032e-11
120,2015,2023,1,8,90,9,1,CBD,CBD,90_CBD_9_8,-3.409994064895727e-9,-2.987454728042849e-11
120,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,21.285714280988316,-4.532108022203829e-11
89,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,-9.714285719011684,-4.532108022203829e-11
71,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,-11.285714288679216,-2.5225821431718032e-11
110,2013,2023,1,10,80,11,1,CBD,CBD,80_CBD_11_10,8.999999996336413,-3.2189140242167014e-11
81,2013,2023,1,10,70,11,1,CBD,CBD,70_CBD_11_10,-2.292324552399805e-9,-2.1543433703641313e-11
49,1998,2023,1,25,55,7,1,CBD,CBD,55_CBD_7_25,-4.504002504290838e-9,-4.2337022776450794e-11
82,2016,2023,1,7,65,13,1,CBD,CBD,65_CBD_13_7,-1.969283403013833e-9,-1.9871437828555827e-11
87,2015,2023,1,8,70,10,1,CBD,CBD,70_CBD_10_8,-52.25000000493537,-4.78608264131708e-11
89,2015,2023,1,8,70,9,1,CBD,CBD,70_CBD_9_8,-15.750000004489735,0.24999999995750644
68,2013,2023,1,10,60,11,1,CBD,CBD,60_CBD_11_10,-2.8205704438732937e-10,-4.580114065788621e-12
79,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,-3.285714288679216,-2.5225821431718032e-11
91,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,-7.714285719011684,-4.532108022203829e-11
96,2016,2023,1,7,75,15,1,CBD,CBD,75_CBD_15_7,5.499999997638639,-2.248157215944957e-11
72,2015,2023,1,8,55,10,1,CBD,CBD,55_CBD_10_8,3.3333333275069776,-5.231859390164573e-11
90,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,7.714285711320784,-2.5225821431718032e-11
93,2016,2023,1,7,80,13,1,CBD,CBD,80_CBD_13_7,-2.835236045939382e-9,-2.5817792348448165e-11
110,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,11.285714280988316,-4.532108022203829e-11
72,2016,2023,1,7,60,14,1,CBD,CBD,60_CBD_14_7,-4.4327350678941e-9,-4.125855213032992e-11
90,2009,2023,1,14,85,12,1,CBD,CBD,85_CBD_12_14,-3.757435251827701e-9,-3.289013505991534e-11
85,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,2.714285711320784,-2.5225821431718032e-11
58,2013,2023,1,10,45,12,1,CBD,CBD,45_CBD_12_10,-1.9511077198330895e-9,-1.9560797426265708e-11
82,2016,2023,1,7,65,15,1,CBD,CBD,65_CBD_15_7,-1.3890257832827047e-9,-1.6188606011269258e-11
60,2013,2023,1,10,45,11,1,CBD,CBD,45_CBD_11_10,-1.585249265190214e-9,-1.6530554702853806e-11
82,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,-0.2857142886792161,-2.5225821431718032e-11
81,2015,2023,1,8,60,9,1,CBD,CBD,60_CBD_9_8,-1.2857142886792161,-2.5225821431718032e-11
98,2015,2023,1,8,75,10,1,CBD,CBD,75_CBD_10_8,-11.000000004513822,-4.2451819837197036e-11
85,2016,2023,1,7,75,15,1,CBD,CBD,75_CBD_15_7,-5.500000002361361,-2.248157215944957e-11
65,2009,2023,1,14,70,12,1,CBD,CBD,70_CBD_12_14,-4.500122940953588e-9,-4.1642911341455147e-11
92,2013,2023,1,10,80,11,1,CBD,CBD,80_CBD_11_10,-9.000000003663587,-3.2189140242167014e-11
90,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,-8.714285719011684,-4.532108022203829e-11
44,2009,2023,1,14,40,10,1,CBD,CBD,40_CBD_10_14,-8.120863981275761e-10,-9.013678692326721e-12
91,2015,2023,1,8,75,9,1,CBD,CBD,75_CBD_9_8,-7.714285719011684,-4.532108022203829e-11
67,2015,2023,1,8,55,10,1,CBD,CBD,55_CBD_10_8,-1.6666666724930224,-5.231859390164573e-11
93,2016,2023,1,7,75,14,1,CBD,CBD,75_CBD_14_7,-2.6927864382741973e-9,-2.4872770509887232e-11
57,2016,2023,1,7,50,13,1,CBD,CBD,50_CBD_13_7,-0.5000000035065284,-3.163558304208891e-11
90,2015,2023,1,8,70,9,1,CBD,CBD,70_CBD_9_8,-14.750000004489735,0.24999999995750644
67,2015,2023,1,8,45,10,1,CBD,CBD,45_CBD_10_8,-9.092531172427698e-10,-9.708900350346994e-12
70,1998,2023,1,25,70,7,1,CBD,CBD,70_CBD_7_25,-7.000000003322228,-2.97788460557058e-11
85,2010,2023,1,13,65,1,1,CBD,CBD,65_CBD_1_13,-4.30117097494076e-9,-3.9470204882263715e-11
89,2016,2023,1,7,75,7,1,CBD,CBD,75_CBD_7_7,-3.333333336878752,-3.1660007948630664e-11
73,2010,2023,1,13,55,1,1,CBD,CBD,55_CBD_1_13,-1.0396661309641786e-9,-1.3360645922944059e-11
69,2016,2023,1,7,50,7,1,CBD,CBD,50_CBD_7_7,3.499999993817937,-4.8829384979853785e-11
62,2016,2023,1,7,50,7,1,CBD,CBD,50_CBD_7_7,-3.500000006182063,-4.8829384979853785e-11
90,2012,2023,1,11,80,8,1,CBD,CBD,80_CBD_8_11,-3.2907223612710368e-9,-2.8769875370926457e-11
89,2016,2023,1,7,70,6,1,CBD,CBD,70_CBD_6_7,-1.98735961021157e-9,-1.9756640767809586e-11
65,2012,2023,1,11,60,8,1,CBD,CBD,60_CBD_8_11,-2.6425226451465278e-09,-2.502487106426088e-11
20,1980,2023,1,43,45,6,1,CBD,CBD,45_CBD_6_43,-3.932488112923238e-9,-3.470113085768389e-11
80,2000,2023,1,23,90,9,1,CBD,CBD,90_CBD_9_23,-3.791882363657351e-9,-3.356870337256623e-11
60,1999,2023,1,24,65,3,1,CBD,CBD,65_CBD_3_24,-11.500000004002686,-3.557842909174269e-11
100,2008,2023,1,15,90,6,1,CBD,CBD,90_CBD_6_15,-3.89702847769513e-9,-3.449884822259719e-11
77,2016,2023,1,7,60,7,1,CBD,CBD,60_CBD_7_7,-3.0000000014729835,-1.6614043474305618e-11
98,2016,2023,1,7,75,7,1,CBD,CBD,75_CBD_7_7,5.666666663121248,-3.1660007948630664e-11
36,1980,2023,1,43,50,5,1,CBD,CBD,50_CBD_5_43,-1.0000000062246244,-4.044253820723043e-11
110,2008,2023,1,15,90,7,1,CBD,CBD,90_CBD_7_15,-3.6372398426465224e-9,-3.235678391888541e-11
54,2007,2023,1,16,50,7,1,CBD,CBD,50_CBD_7_16,-6.073548775020754e-9,-5.108247158602808e-11
100,2008,2023,1,15,80,7,1,CBD,CBD,80_CBD_7_15,-4.504784101300174e-9,-4.2722714255205574e-11
65,2012,2023,1,11,60,8,1,CBD,CBD,60_CBD_8_11,-2.6425226451465278e-09,-2.502487106426088e-11
83,2016,2023,1,7,60,7,1,CBD,CBD,60_CBD_7_7,2.9999999985270165,-1.6614043474305618e-11
70,2012,2023,1,11,65,8,1,CBD,CBD,65_CBD_8_11,-12.50000000478444,-4.4905190677013707e-11
100,2008,2023,1,15,80,7,1,CBD,CBD,80_CBD_7_15,-4.504784101300174e-9,-4.2722714255205574e-11
90,2016,2023,1,7,75,7,1,CBD,CBD,75_CBD_7_7,-2.333333336878752,-3.1660007948630664e-11
120,2010,2023,1,13,85,1,1,CBD,CBD,85_CBD_1_13,-3.861615027744847e-9,-3.49265061316828e-11
46,2005,2023,1,18,45,1,1,CBD,CBD,45_CBD_1_18,-5.501746613845171e-9,-4.916822504696938e-11
24,1980,2023,1,43,35,1,1,CBD,CBD,35_CBD_1_43,-6.127073959305562e-9,-5.0105253279753015e-11
25,2005,2023,1,18,25,3,1,CBD,CBD,25_CBD_3_18,1.3333333270633219,0.33333333331240445
30,1978,2023,1,45,45,4,1,CBD,CBD,45_CBD_4_45,6.499999993563069,-2.9100277743054903e-11
38,1981,2023,1,42,45,4,1,CBD,CBD,45_CBD_4_42,-4.80589790186059e-9,-4.5557779770888374e-11
77,2018,2023,1,5,60,4,1,CBD,CBD,60_CBD_4_5,1.1326051208015997e-10,5.4296567242317906e-12
59,2000,2023,1,23,60,3,1,CBD,CBD,60_CBD_3_23,-1.0516174597796635e-9,-1.3516743280206356e-11
18,1978,2023,1,45,30,5,1,CBD,CBD,30_CBD_5_45,-6.3034413244622556e-9,-3.859490504964924e-11
49,2012,2023,1,11,40,3,1,CBD,CBD,40_CBD_3_11,-6.002515817726817e-9,-5.2306159403769925e-11
80,2014,2023,1,9,60,3,1,CBD,CBD,60_CBD_3_9,6.999999996862073,0.6666666666392729
130,2018,2023,1,5,80,2,1,CBD,CBD,80_CBD_2_5,-3.3160176826640964e-9,-2.992406322732677e-11
59,2017,2023,1,6,40,9,1,CBD,CBD,40_CBD_9_6,-3.5492888628141372e-9,-3.1592950477943305e-11
70,2012,2023,1,11,55,8,1,CBD,CBD,55_CBD_8_11,-5.267906999506522e-9,-4.960942767695542e-11
58,2017,2023,1,6,40,6,1,CBD,CBD,40_CBD_6_6,6.999999994499525,-4.983791157542328e-11
13,1982,2023,1,41,25,3,1,CBD,CBD,25_CBD_3_41,-2.3333333387250406,0.3333333332823376
70,2000,2023,1,23,65,5,1,CBD,CBD,65_CBD_5_23,-8.333333338975763,0.3333333332819648
38,2004,2023,1,19,30,3,1,CBD,CBD,30_CBD_3_19,1.999999997400863,-2.5230040279211607e-11
80,2003,2023,1,20,80,4,1,CBD,CBD,80_CBD_4_20,-3.9471359514209325e-9,-3.591504871280904e-11
93,2003,2023,1,20,80,8,1,CBD,CBD,80_CBD_8_20,-3.281016347500554e-9,-3.03332914342036e-11
64,1999,2023,1,24,55,4,1,CBD,CBD,55_CBD_4_24,-9.476934792473912e-10,-1.1572964808692632e-11
40,2003,2023,1,20,60,4,1,CBD,CBD,60_CBD_4_20,-3.368683110238635e-11,3.6979308504214714e-12
41,2004,2023,1,19,30,3,1,CBD,CBD,30_CBD_3_19,4.999999997400863,-2.5230040279211607e-11
29,2004,2023,1,19,25,4,1,CBD,CBD,25_CBD_4_19,-5.5104791840676626e-9,-4.968447875342008e-11
38,2004,2023,1,19,30,6,1,CBD,CBD,30_CBD_6_19,-5.690878879249794e-10,-6.52677911716637e-12
53,2007,2023,1,16,45,2,1,CBD,CBD,45_CBD_2_16,-4.813905718492606e-9,-4.591771407547185e-11
29,2012,2023,1,11,30,3,1,CBD,CBD,30_CBD_3_11,-6.567582033767394e-9,-1.585553910388171e-11
100,2016,2023,1,7,65,2,1,CBD,CBD,65_CBD_2_7,1.4999999966044157,-3.005040660752911e-11
35,1999,2023,1,24,40,5,1,CBD,CBD,40_CBD_5_24,-1.1526850585141801e-9,-1.376010416720419e-11
49,2017,2023,1,6,40,1,1,CBD,CBD,40_CBD_1_6,-2.000000005891252,-5.1596948935639375e-11
45,2010,2023,1,13,45,1,1,CBD,CBD,45_CBD_1_13,-3.4124951753256028e-9,-3.032574191763615e-11
74,2004,2023,1,19,75,3,1,CBD,CBD,75_CBD_3_19,-3.1754723295307485e-9,-2.7797986135169594e-11
82,2018,2023,1,5,65,4,1,CBD,CBD,65_CBD_4_5,-3.79253606297425e-9,-3.436784190569142e-11
110,2017,2023,1,6,70,4,1,CBD,CBD,70_CBD_4_6,4.999999996985039,-2.5939472791947082e-11
56,2009,2023,1,14,55,3,1,CBD,CBD,55_CBD_3_14,-4.002899345323385e-9,-3.54773987965018e-11
25,2003,2023,1,20,25,3,1,CBD,CBD,25_CBD_3_20,-1.275402894407307e-9,-1.5099699268716904e-11
65,2009,2023,1,14,55,2,1,CBD,CBD,55_CBD_2_14,-2.8370692461976432e-9,-2.5540680681501726e-11
100,2005,2023,1,18,75,4,1,CBD,CBD,75_CBD_4_18,-2.7120137247038656e-9,-2.560529566153491e-11
57,2005,2023,1,18,55,2,1,CBD,CBD,55_CBD_2_18,-5.000000000117076,2.632560835991171e-12
63,2015,2023,1,8,50,6,1,CBD,CBD,50_CBD_6_8,-4.490651406285906e-9,-4.134781406150978e-11
84,2016,2023,1,7,65,5,1,CBD,CBD,65_CBD_5_7,-3.2136853178599267e-9,-2.7822188997106423e-11
82,2011,2023,1,12,60,3,1,CBD,CBD,60_CBD_3_12,-0.5000000020402098,-2.041478097680738e-11
52,2015,2023,1,8,45,6,1,CBD,CBD,45_CBD_6_8,3.4999999951240355,0.4999999999534819
110,2016,2023,1,7,80,5,1,CBD,CBD,80_CBD_5_7,-3.383320290595293e-9,-2.9990454564199354e-11
180,2017,2023,1,6,80,6,1,CBD,CBD,80_CBD_6_6,-3.4826257433451246e-9,-3.0119018390450947e-11
73,2005,2023,1,18,60,7,1,CBD,CBD,60_CBD_7_18,5.4999999996786215,0.49999999999478684
94,2015,2023,1,8,70,6,1,CBD,CBD,70_CBD_6_8,-1.0829239727172535e-9,-1.1693535029166924e-11
100,2017,2023,1,6,70,4,1,CBD,CBD,70_CBD_4_6,-5.000000003014961,-2.5939472791947082e-11
49,2005,2023,1,18,45,5,1,CBD,CBD,45_CBD_5_18,-6.172186317598971e-9,-4.075473292175502e-11
21,2002,2023,1,21,25,4,1,CBD,CBD,25_CBD_4_21,-4.523116103882785e-9,-4.014788501649491e-11
67,1998,2023,1,25,65,4,1,CBD,CBD,65_CBD_4_25,-5.48584466741886e-9,-4.998668146072305e-11
27,1982,2023,1,41,45,5,1,CBD,CBD,45_CBD_5_41,-9.378240406476834e-10,2.563438350478009e-11
190,2017,2023,1,6,85,4,1,CBD,CBD,85_CBD_4_6,-4.09926315114717e-9,-3.615108212784435e-11
97,2015,2023,1,8,70,3,1,CBD,CBD,70_CBD_3_8,-22.250000004239894,-3.916156288141792e-11
68,2001,2023,1,22,70,5,1,CBD,CBD,70_CBD_5_22,-5.666666669213484,0.3333333333083015
99,2004,2023,1,19,85,3,1,CBD,CBD,85_CBD_3_19,-3.2712250686017796e-9,-2.8268054563795886e-11
19,1982,2023,1,41,25,3,1,CBD,CBD,25_CBD_3_41,3.6666666612749594,0.3333333332823376
18,1982,2023,1,41,35,3,1,CBD,CBD,35_CBD_3_41,-1.9938255491069867e-9,-1.9661383632296747e-11
39,2001,2023,1,22,45,5,1,CBD,CBD,45_CBD_5_22,-1.1331380278534198e-9,-1.3235856854976191e-11
93,2005,2023,1,18,80,4,1,CBD,CBD,80_CBD_4_18,1.4999999966830586,0.4999999999709286
130,2017,2023,1,6,75,4,1,CBD,CBD,75_CBD_4_6,4.999999995488253,-4.287259436352997e-11
110,2002,2023,1,21,75,8,1,CBD,CBD,75_CBD_8_21,-3.3768685625545913e-9,-2.9606095353074124e-11
79,2001,2023,1,22,75,5,1,CBD,CBD,75_CBD_5_22,-3.7635174976458075e-9,-3.292877082117229e-11
75,2001,2023,1,22,70,5,1,CBD,CBD,70_CBD_5_22,1.333333330786516,0.3333333333083015
99,2012,2023,1,11,70,6,1,CBD,CBD,70_CBD_6_11,-1.6666666714263556,0.33333333328798687
120,2014,2023,1,9,70,2,1,CBD,CBD,70_CBD_2_9,-2.9335467388591496e-9,-2.630873296993741e-11
45,2004,2023,1,19,40,3,1,CBD,CBD,40_CBD_3_19,-1.5000000061523764,-4.6428638711404346e-11
86,1999,2023,1,24,75,5,1,CBD,CBD,75_CBD_5_24,-2.7386590772948693e-9,-2.529421117003494e-11
53,2017,2023,1,6,40,1,1,CBD,CBD,40_CBD_1_6,1.999999994108748,-5.1596948935639375e-11
78,2009,2023,1,14,60,6,1,CBD,CBD,60_CBD_6_14,4.715161594504025e-11,4.631406369526303e-12
120,2005,2023,1,18,80,1,1,CBD,CBD,80_CBD_1_18,18.24999999664908,0.24999999996892242
20,1974,2023,1,49,30,3,1,CBD,CBD,30_CBD_3_49,-6.220183479399566e-9,-4.7083004162118414e-11
70,2015,2023,1,8,40,1,1,CBD,CBD,40_CBD_1_8,-7.456719686160795e-10,-9.041656312547275e-12
73,1995,2023,1,28,65,3,1,CBD,CBD,65_CBD_3_28,-1.0882814649448846e-9,-1.4406698056745881e-11
60,2001,2023,1,22,60,3,1,CBD,CBD,60_CBD_3_22,1.333333331364102,0.3333333333139725
160,2015,2023,1,8,85,1,1,CBD,CBD,85_CBD_1_8,-4.105658035769011e-9,-3.7655434326211434e-11
44,1979,2023,1,44,55,4,1,CBD,CBD,55_CBD_4_44,-4.420037669206067e-9,-4.0458303374180105e-11
75,2015,2023,1,8,45,1,1,CBD,CBD,45_CBD_1_8,-5.818350246045156e-10,2.3031354601243947e-11
75,2000,2023,1,23,70,5,1,CBD,CBD,70_CBD_5_23,7.666666661747584,0.33333333328663706
89,2008,2023,1,15,75,3,1,CBD,CBD,75_CBD_3_15,-4.588216029333125e-9,-4.319433699606634e-11
130,2013,2023,1,10,90,4,1,CBD,CBD,90_CBD_4_10,-3.589576635931735e-9,-3.1807001477091035e-11
150,1999,2023,1,24,85,8,1,CBD,CBD,85_CBD_8_24,33.999999995773564,0.4999999999612399
34,1973,2023,1,50,50,3,1,CBD,CBD,50_CBD_3_50,-6.0869140838804014e-9,-5.041322914678403e-11
70,2002,2023,1,21,55,2,1,CBD,CBD,55_CBD_2_21,-2.331958626200503e-9,-2.2238655361661586e-11
83,2011,2023,1,12,70,2,1,CBD,CBD,70_CBD_2_12,-1.2398970739013748e-9,-1.468247745606277e-11
93,2005,2023,1,18,80,1,1,CBD,CBD,80_CBD_1_18,-8.75000000335092,0.24999999996892242
94,2005,2023,1,18,80,1,1,CBD,CBD,80_CBD_1_18,-7.7500000033509195,0.24999999996892242
140,1999,2023,1,24,85,9,1,CBD,CBD,85_CBD_9_24,-3.40349970429088e-9,-3.0501601244736776e-11
17,1973,2023,1,50,25,3,1,CBD,CBD,25_CBD_3_50,-3.475157939192286e-9,-2.9428237624529174e-11
55,2011,2023,1,12,45,2,1,CBD,CBD,45_CBD_2_12,-1.5877361647653743e-9,-1.6663337376598975e-11
40,2004,2023,1,19,25,3,1,CBD,CBD,25_CBD_3_19,5.999999999501064,0.49999999999359357
14,1983,2023,1,40,25,3,1,CBD,CBD,25_CBD_3_40,-6.564519594576268e-9,-1.5156320642972787e-11
39,2000,2023,1,23,45,6,1,CBD,CBD,45_CBD_6_23,-2.7334010610502446e-9,-2.5083712884566012e-11
120,2013,2023,1,10,80,3,1,CBD,CBD,80_CBD_3_10,-3.3271589927608147e-9,-2.8429925080786234e-11
90,2013,2023,1,10,60,3,1,CBD,CBD,60_CBD_3_10,-4.420400046001305e-9,-4.083777760399698e-11
50,1980,2023,1,43,55,6,1,CBD,CBD,55_CBD_6_43,-5.8358011756354244e-9,-5.1161297420776464e-11
80,2011,2023,1,12,65,4,1,CBD,CBD,65_CBD_4_12,-6.135678631835617e-10,-7.453593298123451e-12
33,1984,2023,1,39,35,4,1,CBD,CBD,35_CBD_4_39,-3.5257201602689747e-9,-3.1512570330960443e-11
46,1999,2023,1,24,45,6,1,CBD,CBD,45_CBD_6_24,-2.0000000054332503,-5.0258908146361136e-11
140,2008,2023,1,15,90,3,1,CBD,CBD,90_CBD_3_15,-3.5816754007100826e-9,-3.156674921456215e-11
51,2018,2023,1,5,45,5,1,CBD,CBD,45_CBD_5_5,0.49999999842640364,0.49999999998368483
85,2012,2023,1,11,70,5,1,CBD,CBD,70_CBD_5_11,-1.5648140561097534e-9,-1.7041257294181378e-11
90,2005,2023,1,18,65,1,1,CBD,CBD,65_CBD_1_18,14.999999997514308,0.4999999999758704
75,2011,2023,1,12,55,4,1,CBD,CBD,55_CBD_4_12,5.9999999942844795,0.33333333328184644
120,2012,2023,1,11,85,4,1,CBD,CBD,85_CBD_4_11,-4.1097081293628435e-9,-3.6136871273129145e-11
130,2016,2023,1,7,75,5,1,CBD,CBD,75_CBD_5_7,6.333333329846283,0.33333333330176784
62,2005,2023,1,18,60,3,1,CBD,CBD,60_CBD_3_18,4.9999999978061,0.4999999999788507
24,1977,2023,1,46,35,5,1,CBD,CBD,35_CBD_5_46,-9.156373437235743e-10,-1.006528194125167e-11
81,2010,2023,1,13,65,2,1,CBD,CBD,65_CBD_2_13,-7.500000004776496,-4.52307080678338e-11
52,1998,2023,1,25,40,3,1,CBD,CBD,40_CBD_3_25,6.9999999967879845,-2.7687185877312004e-11
86,2005,2023,1,18,70,5,1,CBD,CBD,70_CBD_5_18,-4.939437303619343e-9,-4.745182025089889e-11
73,2005,2023,1,18,60,5,1,CBD,CBD,60_CBD_5_18,7.333333327522752,0.33333333328243575
23,2000,2023,1,23,25,2,1,CBD,CBD,25_CBD_2_23,-2.276010491186753e-10,-3.913980251013527e-12
42,2006,2023,1,17,45,4,1,CBD,CBD,45_CBD_4_17,-6.29169960575382e-9,-4.428124533717437e-11
35,1978,2023,1,45,45,1,1,CBD,CBD,45_CBD_1_45,-3.906947654286341e-9,-3.4364511236617545e-11
61,2004,2023,1,19,60,9,1,CBD,CBD,60_CBD_9_19,-4.800014608008496e-9,-4.5786485713961156e-11
52,2005,2023,1,18,40,1,1,CBD,CBD,40_CBD_1_18,-5.8441713690626784e-9,-5.15909537313064e-11
29,2000,2023,1,23,30,2,1,CBD,CBD,30_CBD_2_23,-6.202107272201829e-9,-4.629030492253605e-11
32,2002,2023,1,21,30,1,1,CBD,CBD,30_CBD_1_21,-4.9948809532907035e-9,-4.795897012854766e-11
32,2002,2023,1,21,30,1,1,CBD,CBD,30_CBD_1_21,-4.9948809532907035e-9,-4.795897012854766e-11
60,1999,2023,1,24,45,2,1,CBD,CBD,45_CBD_2_24,-2.159580958505103e-9,-2.0942581002714178e-11
120,2011,2021,1,10,85,6,0,CBD,CBD,85_CBD_6_10,-3.6548897242028033e-9,-3.1991964632993586e-11
80,2014,2021,1,7,45,7,0,CBD,CBD,45_CBD_7_7,-5.578982609222294e-9,-5.097544608645421e-11
100,2002,2021,1,19,70,2,0,CBD,CBD,70_CBD_2_19,5.999999995306339,-0.5000000000424516
